@relation 'SlashDot_Data-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,5-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute 'Adamic Adar' numeric
@attribute 'Association Strength' numeric
@attribute 'Common Neighbors' numeric
@attribute Jaccard numeric
@attribute 'Min Overlap' numeric
@attribute NMeasure numeric
@attribute 'Resource Allocation' numeric
@attribute 'Rooted PageRank' numeric
@attribute Labels {'Not Form',Form}

@data
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.219089,0.001653,1,0.015385,0.090909,0.025214,0.010417,0.00175,'Not Form'
0.205443,0.04,1,0.04,1,0.056523,0.007692,0.002454,'Not Form'
0.133353,0.2,1,0.2,1,0.27735,0.000554,0.00031,'Not Form'
0.208159,0.333333,1,0.333333,1,0.447214,0.008197,0.004218,'Not Form'
0.17874,0.000168,1,0.006289,0.016949,0.01209,0.003717,0.001333,'Not Form'
0.276938,0.333333,1,0.333333,1,0.447214,0.027027,0.011442,'Not Form'
0.133353,0.058824,1,0.058824,1,0.083045,0.000554,0.000373,'Not Form'
0.133353,0.090909,1,0.090909,1,0.128037,0.000554,0.000456,'Not Form'
0.209614,0.5,1,0.5,1,0.632456,0.008475,0.004331,'Not Form'
0.193405,0.25,1,0.25,1,0.342997,0.005682,0.002482,'Not Form'
0.256949,0.333333,1,0.333333,1,0.447214,0.020408,0.009595,'Not Form'
0.133353,0.001764,1,0.021277,0.047619,0.041345,0.000554,0.000301,'Not Form'
0.223919,0.012987,1,0.058824,0.142857,0.108465,0.011494,0.001455,'Not Form'
0.133353,0.05,1,0.05,1,0.070622,0.000554,0.000195,'Not Form'
0.204484,0.001812,1,0.001812,1,0.002562,0.007519,0.020095,'Not Form'
0.215762,0.008929,1,0.045455,0.142857,0.080978,0.009709,0.001473,'Not Form'
0.19585,0.5,1,0.5,1,0.632456,0.006061,0.003262,'Not Form'
0.513898,0.002646,1,0.016667,0.142857,0.025972,0.142857,0.008044,'Not Form'
0.236994,0.090909,1,0.090909,1,0.128037,0.014706,0.005067,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.513898,0.003968,1,0.011628,0.333333,0.016825,0.142857,0.014927,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000254,'Not Form'
0.133353,0.030303,1,0.030303,1,0.042835,0.000554,0.000921,'Not Form'
0.199049,0.013158,1,0.045455,0.25,0.072836,0.006579,0.001263,'Not Form'
0.223347,0.004717,1,0.009346,0.5,0.013339,0.011364,0.004507,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.215762,0.001558,1,0.00463,0.333333,0.006608,0.009709,0.005088,'Not Form'
0.181642,0.009434,1,0.009434,1,0.013341,0.004065,0.002061,'Not Form'
0.181642,0.041667,1,0.041667,1,0.058874,0.004065,0.002561,'Not Form'
0.133353,0.033333,1,0.1,0.2,0.181071,0.000554,0.000173,'Not Form'
0.133353,0.05,1,0.090909,0.5,0.138675,0.000554,0.000235,'Not Form'
0.202656,0.125,1,0.125,1,0.175412,0.007194,0.002499,'Not Form'
0.240449,0.002165,1,0.013889,0.142857,0.021308,0.015625,0.000846,'Not Form'
0.19449,0.004274,1,0.033333,0.076923,0.063693,0.005848,0.000482,'Not Form'
0.247338,0.027778,1,0.027778,1,0.039269,0.017544,0.010636,'Not Form'
0.209614,0.001949,1,0.00578,0.333333,0.008269,0.008475,0.010253,'Not Form'
0.181642,0.011628,1,0.011628,1,0.016443,0.004065,0.003854,'Not Form'
0.221151,0.019231,1,0.019231,1,0.027191,0.01087,0.006327,'Not Form'
0.15839,0.002041,1,0.020833,0.071429,0.037516,0.001812,0.000866,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.011905,1,0.041667,0.25,0.066154,0.000554,0.000672,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000255,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000303,'Not Form'
0.203253,0.027778,1,0.071429,0.333333,0.114332,0.007299,0.001157,'Not Form'
0.239556,0.0625,1,0.111111,0.5,0.171499,0.015385,0.003683,'Not Form'
0.133353,0.003448,1,0.026316,0.1,0.046102,0.000554,0.000663,'Not Form'
0.274908,1,1,1,1,1,0.026316,0.016792,'Not Form'
0.214003,0.001923,1,0.016393,0.1,0.026707,0.009346,0.0018,'Not Form'
0.15839,0.014085,1,0.014085,1,0.019917,0.001812,0.001533,'Not Form'
0.133353,0.1,1,0.1,1,0.14072,0.000554,0.00038,'Not Form'
0.133353,0.071429,1,0.071429,1,0.100759,0.000554,0.000267,'Not Form'
0.265873,0.04,1,0.04,1,0.056523,0.023256,0.008016,'Not Form'
0.221151,0.05,1,0.090909,0.5,0.138675,0.01087,0.002711,'Not Form'
0.434294,0.000344,1,0.006944,0.041667,0.011464,0.1,0.003714,'Not Form'
0.207112,0.016949,1,0.016949,1,0.023966,0.008,0.00648,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000417,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.15839,0.001157,1,0.008696,0.125,0.013059,0.001812,0.003135,'Not Form'
0.403345,0.009756,2,0.045455,0.4,0.068479,0.014651,0.00338,'Not Form'
0.133353,0.007576,1,0.045455,0.090909,0.086874,0.000554,0.000373,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000257,'Not Form'
0.2245,0.012821,1,0.055556,0.166667,0.098773,0.011628,0.001096,'Not Form'
0.210751,0.2,1,0.2,1,0.27735,0.008696,0.004424,'Not Form'
0.133353,0.027778,1,0.052632,0.5,0.078087,0.000554,0.000552,'Not Form'
0.247338,0.027778,1,0.071429,0.333333,0.114332,0.017544,0.002252,'Not Form'
0.216679,0.03125,1,0.090909,0.25,0.158114,0.009901,0.00165,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.177923,0.25,1,0.333333,0.5,0.5,0.003623,0.001248,'Not Form'
0.219089,0.007692,1,0.045455,0.1,0.086226,0.010417,0.003291,'Not Form'
0.133353,0.111111,1,0.111111,1,0.156174,0.000554,0.000477,'Not Form'
0.133353,0.012346,1,0.012346,1,0.017458,0.000554,0.000825,'Not Form'
0.349554,0.011111,2,0.076923,0.2,0.137361,0.007159,0.000654,'Not Form'
0.369269,0.001042,1,0.006061,0.166667,0.008833,0.066667,0.007906,'Not Form'
0.133353,0.037037,1,0.090909,0.333333,0.149071,0.000554,0.000142,'Not Form'
0.133353,0.02,1,0.038462,0.5,0.056388,0.000554,0.000395,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000322,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.055556,1,0.055556,1,0.078446,0.000554,0.000364,'Not Form'
0.133353,0.004484,1,0.004484,1,0.006342,0.000554,0.00144,'Not Form'
0.203253,0.052632,1,0.052632,1,0.074329,0.007299,0.00293,'Not Form'
0.210751,1,1,1,1,1,0.008696,0.004888,'Not Form'
0.133353,0.020833,1,0.055556,0.333333,0.086874,0.000554,0.000322,'Not Form'
0.215762,0.012987,1,0.058824,0.142857,0.108465,0.009709,0.002055,'Not Form'
0.177923,0.013333,1,0.037037,0.333333,0.056166,0.003623,0.001178,'Not Form'
0.15839,0.001145,1,0.009524,0.111111,0.014517,0.001812,0.001187,'Not Form'
0.133353,0.018182,1,0.066667,0.2,0.117041,0.000554,0.000207,'Not Form'
0.190394,0.5,1,0.5,1,0.632456,0.005236,0.003151,'Not Form'
0.279055,0.02,1,0.038462,0.5,0.056388,0.027778,0.00462,'Not Form'
0.679937,0.000209,2,0.008032,0.042553,0.013511,0.106667,0.002526,'Not Form'
0.133353,0.045455,1,0.083333,0.5,0.126491,0.000554,0.000224,'Not Form'
0.216679,0.01,1,0.035714,0.25,0.055858,0.009901,0.003349,'Not Form'
0.333808,0.000909,1,0.008403,0.1,0.012804,0.05,0.003254,'Not Form'
0.133353,0.020833,1,0.055556,0.333333,0.086874,0.000554,0.000123,'Not Form'
0.133353,0.2,1,0.2,1,0.27735,0.000554,0.000289,'Not Form'
0.231616,0.018868,1,0.018868,1,0.026679,0.013333,0.010219,'Not Form'
0.245246,0.000755,1,0.012987,0.04,0.024133,0.016949,0.000985,'Not Form'
0.187864,0.000777,1,0.009009,0.076923,0.014163,0.004878,0.002683,'Not Form'
0.186198,0.25,1,0.333333,0.5,0.5,0.004651,0.00163,'Not Form'
0.183307,0.083333,1,0.083333,1,0.117444,0.004274,0.003652,'Not Form'
0.214434,0.166667,1,0.166667,1,0.232495,0.009434,0.003786,'Not Form'
0.210751,0.006667,1,0.033333,0.166667,0.055007,0.008696,0.002676,'Not Form'
0.17874,0.00073,1,0.006849,0.1,0.010295,0.003717,0.001617,'Not Form'
0.226926,0.002703,1,0.021739,0.1,0.036898,0.012195,0.00118,'Not Form'
0.283578,0.142857,1,0.142857,1,0.2,0.029412,0.011785,'Not Form'
0.267546,0.011111,1,0.011111,1,0.015713,0.02381,0.008671,'Not Form'
0.223347,0.333333,1,0.333333,1,0.447214,0.011364,0.007627,'Not Form'
0.133353,0.025,1,0.025,1,0.035344,0.000554,0.000656,'Not Form'
0.311857,0.000584,2,0.010989,0.095238,0.01721,0.004244,0.001274,'Not Form'
0.208159,0.000596,1,0.010526,0.043478,0.018477,0.008197,0.0008,'Not Form'
0.314658,0.0125,1,0.058824,0.125,0.110432,0.041667,0.003546,'Not Form'
0.133353,0.1,1,0.166667,0.5,0.262613,0.000554,0.000185,'Not Form'
0.281266,0.004386,1,0.016667,0.25,0.02475,0.028571,0.00796,'Not Form'
0.133353,0.033333,1,0.083333,0.333333,0.135457,0.000554,0.000185,'Not Form'
0.15839,0.030303,1,0.030303,1,0.042835,0.001812,0.00168,'Not Form'
0.240449,0.02381,1,0.0625,0.333333,0.098773,0.015625,0.004712,'Not Form'
0.217147,0.005747,1,0.011364,0.5,0.016251,0.01,0.007488,'Not Form'
0.133353,0.125,1,0.125,1,0.175412,0.000554,0.000431,'Not Form'
0.133353,0.083333,1,0.166667,0.333333,0.282843,0.000554,0.000166,'Not Form'
0.21114,0.083333,1,0.142857,0.5,0.223607,0.008772,0.002377,'Not Form'
0.181642,0.071429,1,0.071429,1,0.100759,0.004065,0.002878,'Not Form'
0.133353,0.015625,1,0.030303,0.5,0.044108,0.000554,0.000597,'Not Form'
0.194269,0.001709,1,0.018868,0.066667,0.033845,0.005814,0.000957,'Not Form'
0.133353,0.125,1,0.125,1,0.175412,0.000554,0.000287,'Not Form'
0.193194,0.25,1,0.333333,0.5,0.5,0.00565,0.002434,'Not Form'
0.193405,0.03125,1,0.03125,1,0.044173,0.005682,0.003515,'Not Form'
0.207112,0.2,1,0.2,1,0.27735,0.008,0.003553,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000259,'Not Form'
0.190969,0.004444,1,0.012987,0.333333,0.018841,0.005319,0.001779,'Not Form'
0.215313,0.00047,1,0.006061,0.071429,0.009265,0.009615,0.004158,'Not Form'
0.183307,1,1,1,1,1,0.004274,0.002999,'Not Form'
0.214434,0.001196,1,0.011628,0.090909,0.018416,0.009434,0.004812,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.243257,0.000541,1,0.010753,0.035714,0.019726,0.016393,0.001247,'Not Form'
0.203253,0.022222,1,0.076923,0.2,0.137361,0.007299,0.000933,'Not Form'
0.133353,0.016667,1,0.045455,0.333333,0.069928,0.000554,0.000166,'Not Form'
0.230213,0.25,1,0.25,1,0.342997,0.012987,0.006052,'Not Form'
0.513898,0.005556,1,0.025,0.2,0.03891,0.142857,0.007043,'Not Form'
0.267546,0.003717,1,0.003717,1,0.005257,0.02381,0.02101,'Not Form'
0.133353,0.007143,1,0.026316,0.25,0.040145,0.000554,0.000354,'Not Form'
0.197038,0.5,1,0.5,1,0.632456,0.00625,0.002704,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000255,'Not Form'
0.193194,0.011905,1,0.011905,1,0.016835,0.00565,0.001828,'Not Form'
0.218104,0.5,1,0.5,1,0.632456,0.010204,0.005961,'Not Form'
0.310667,0.007042,1,0.013889,0.5,0.019911,0.04,0.013647,'Not Form'
0.133353,0.083333,1,0.142857,0.5,0.223607,0.000554,0.000515,'Not Form'
0.230908,0.000795,1,0.014286,0.029412,0.028144,0.013158,0.00146,'Not Form'
0.209243,0.011364,1,0.055556,0.125,0.103975,0.008403,0.001054,'Not Form'
0.133353,0.083333,1,0.142857,0.5,0.223607,0.000554,0.000187,'Not Form'
0.133353,0.071429,1,0.071429,1,0.100759,0.000554,0.000207,'Not Form'
0.133353,0.111111,1,0.111111,1,0.156174,0.000554,0.000205,'Not Form'
0.223347,0.000565,1,0.011236,0.034483,0.020938,0.011364,0.001623,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000267,'Not Form'
0.133353,0.0625,1,0.111111,0.5,0.171499,0.000554,0.000234,'Not Form'
0.910239,0.002451,1,0.017241,0.125,0.027395,0.333333,0.013345,'Not Form'
0.209988,0.002564,1,0.025,0.066667,0.047114,0.008547,0.001625,'Not Form'
0.20677,1,1,1,1,1,0.007937,0.005553,'Not Form'
0.291207,0.166667,1,0.166667,1,0.232495,0.032258,0.011732,'Not Form'
0.233827,0.010417,1,0.029412,0.333333,0.044001,0.013889,0.003812,'Not Form'
0.186198,0.013889,1,0.027027,0.5,0.039223,0.004651,0.001143,'Not Form'
0.310667,0.000788,1,0.013699,0.037037,0.026091,0.04,0.001515,'Not Form'
0.178504,1,1,1,1,1,0.00369,0.002112,'Not Form'
0.271085,0.015152,1,0.015152,1,0.021425,0.025,0.009446,'Not Form'
0.203253,0.003968,1,0.02381,0.142857,0.038561,0.007299,0.000541,'Not Form'
0.133353,0.071429,1,0.125,0.5,0.194257,0.000554,0.000248,'Not Form'
0.202953,0.028571,1,0.028571,1,0.04039,0.007246,0.005232,'Not Form'
0.133353,0.25,1,0.333333,0.5,0.5,0.000554,0.000301,'Not Form'
0.177923,0.045455,1,0.083333,0.5,0.126491,0.003623,0.000802,'Not Form'
0.267546,0.010417,1,0.020408,0.5,0.029437,0.02381,0.006662,'Not Form'
0.291207,0.000089,1,0.004717,0.010526,0.009335,0.032258,0.001256,'Not Form'
0.19449,0.020833,1,0.020833,1,0.029456,0.005848,0.005722,'Not Form'
0.491792,0.000855,2,0.014815,0.1,0.023829,0.038549,0.002492,'Not Form'
0.212335,0.000845,1,0.011236,0.0625,0.018679,0.009009,0.001186,'Not Form'
0.186359,0.000256,1,0.007937,0.019231,0.015496,0.004673,0.000984,'Not Form'
0.220105,0.111111,1,0.2,0.333333,0.333333,0.010638,0.003974,'Not Form'
0.133353,0.018519,1,0.018519,1,0.026185,0.000554,0.000621,'Not Form'
0.218593,0.04,1,0.04,1,0.056523,0.010309,0.006386,'Not Form'
0.133353,0.125,1,0.125,1,0.175412,0.000554,0.000207,'Not Form'
0.210751,0.0625,1,0.142857,0.25,0.25,0.008696,0.002587,'Not Form'
0.18494,0.008333,1,0.045455,0.125,0.083189,0.004484,0.000691,'Not Form'
0.133353,0.029412,1,0.029412,1,0.041577,0.000554,0.000417,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000242,'Not Form'
0.133353,0.166667,1,0.25,0.5,0.392232,0.000554,0.000184,'Not Form'
0.303413,0.002421,1,0.015385,0.142857,0.023803,0.037037,0.002443,'Not Form'
0.15839,0.000551,1,0.007407,0.066667,0.011599,0.001812,0.00097,'Not Form'
0.208516,0.041667,1,0.041667,1,0.058874,0.008264,0.005939,'Not Form'
0.217147,0.166667,1,0.25,0.5,0.392232,0.01,0.004255,'Not Form'
0.17874,0.007813,1,0.043478,0.125,0.079057,0.003717,0.000703,'Not Form'
0.45512,0.000394,1,0.007092,0.047619,0.011516,0.111111,0.002972,'Not Form'
0.133353,0.011111,1,0.05,0.166667,0.087538,0.000554,0.000164,'Not Form'
0.15839,0.027027,1,0.027027,1,0.038208,0.001812,0.001037,'Not Form'
0.222785,0.005435,1,0.010753,0.5,0.015368,0.011236,0.004705,'Not Form'
0.183307,0.25,1,0.25,1,0.342997,0.004274,0.002024,'Not Form'
0.133353,0.125,1,0.2,0.5,0.316228,0.000554,0.000182,'Not Form'
0.241363,0.013333,1,0.052632,0.2,0.089443,0.015873,0.002187,'Not Form'
0.133353,0.055556,1,0.055556,1,0.078446,0.000554,0.000411,'Not Form'
0.133353,0.1,1,0.1,1,0.14072,0.000554,0.000272,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.196319,0.058824,1,0.058824,1,0.083045,0.006135,0.003441,'Not Form'
0.133353,0.005556,1,0.035714,0.111111,0.064483,0.000554,0.00039,'Not Form'
0.22756,0.333333,1,0.333333,1,0.447214,0.012346,0.005547,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.001163,1,0.010526,0.1,0.016334,0.000554,0.000971,'Not Form'
0.203253,0.000674,1,0.008403,0.071429,0.013227,0.007299,0.001863,'Not Form'
0.215762,1,1,1,1,1,0.009709,0.007016,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000328,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000328,'Not Form'
0.133353,0.017241,1,0.033333,0.5,0.04865,0.000554,0.000716,'Not Form'
0.133353,0.001894,1,0.022222,0.045455,0.043437,0.000554,0.000273,'Not Form'
0.190394,0.041667,1,0.1,0.333333,0.165521,0.005236,0.001983,'Not Form'
0.369269,0.000401,1,0.009174,0.03125,0.016774,0.066667,0.002826,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000238,'Not Form'
0.186359,0.013333,1,0.013333,1,0.018855,0.004673,0.001392,'Not Form'
0.265873,0.083333,1,0.083333,1,0.117444,0.023256,0.019237,'Not Form'
0.133353,0.05,1,0.090909,0.5,0.138675,0.000554,0.000211,'Not Form'
0.272958,0.111111,1,0.2,0.333333,0.333333,0.025641,0.010756,'Not Form'
0.276938,0.009615,1,0.018868,0.5,0.027176,0.027027,0.004948,'Not Form'
0.205443,0.011905,1,0.011905,1,0.016835,0.007692,0.010762,'Not Form'
0.193194,1,1,1,1,1,0.00565,0.003945,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.205769,0.006944,1,0.02,0.333333,0.029405,0.007752,0.003641,'Not Form'
0.592616,0.000986,2,0.019608,0.076923,0.034401,0.07803,0.002028,'Not Form'
0.190394,0.035714,1,0.035714,1,0.050475,0.005236,0.004054,'Not Form'
0.133353,0.083333,1,0.083333,1,0.117444,0.000554,0.000366,'Not Form'
0.133353,0.01,1,0.041667,0.2,0.068599,0.000554,0.000358,'Not Form'
0.133353,0.111111,1,0.2,0.333333,0.333333,0.000554,0.000263,'Not Form'
0.276938,0.04,1,0.04,1,0.056523,0.027027,0.015385,'Not Form'
0.15839,0.008333,1,0.008333,1,0.011785,0.001812,0.001523,'Not Form'
0.193194,0.009804,1,0.045455,0.166667,0.078446,0.00565,0.001374,'Not Form'
0.133353,0.05,1,0.125,0.25,0.220863,0.000554,0.000183,'Not Form'
0.208516,0.022727,1,0.071429,0.25,0.120824,0.008264,0.001197,'Not Form'
0.133353,0.111111,1,0.111111,1,0.156174,0.000554,0.000206,'Not Form'
0.19216,0.125,1,0.125,1,0.175412,0.005495,0.002025,'Not Form'
0.15839,0.333333,1,0.333333,1,0.447214,0.001812,0.00081,'Not Form'
0.218593,0.166667,1,0.25,0.5,0.392232,0.010309,0.003622,'Not Form'
0.133353,0.007752,1,0.022222,0.333333,0.032809,0.000554,0.000488,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.000992,1,0.011765,0.071429,0.019281,0.000554,0.000868,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000269,'Not Form'
0.133353,0.005263,1,0.035714,0.1,0.065866,0.000554,0.000303,'Not Form'
0.193194,0.025,1,0.025,1,0.035344,0.00565,0.002018,'Not Form'
0.208516,0.037037,1,0.037037,1,0.052342,0.008264,0.00801,'Not Form'
0.133353,0.25,1,0.333333,0.5,0.5,0.000554,0.000215,'Not Form'
0.792954,0.000203,2,0.01005,0.023529,0.019668,0.170635,0.002008,'Not Form'
0.225692,0.083333,1,0.142857,0.5,0.223607,0.011905,0.002707,'Not Form'
0.345976,0.005682,1,0.034483,0.125,0.060412,0.055556,0.002559,'Not Form'
0.133353,0.111111,1,0.2,0.333333,0.333333,0.000554,0.000181,'Not Form'
0.323515,0.2,1,0.2,1,0.27735,0.045455,0.019953,'Not Form'
0.133353,0.033333,1,0.083333,0.333333,0.135457,0.000554,0.000235,'Not Form'
0.271085,0.001894,1,0.013699,0.125,0.021272,0.025,0.00216,'Not Form'
0.310667,0.001282,1,0.007407,0.166667,0.010867,0.04,0.010876,'Not Form'
0.15839,0.009091,1,0.017857,0.5,0.025696,0.001812,0.002179,'Not Form'
0.360674,0.001538,1,0.016129,0.076923,0.027374,0.0625,0.002238,'Not Form'
0.203556,0.055556,1,0.1,0.5,0.153393,0.007353,0.00129,'Not Form'
0.306928,0.00641,1,0.00641,1,0.009065,0.038462,0.01512,'Not Form'
0.17874,0.000709,1,0.009259,0.066667,0.014857,0.003717,0.001605,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.166667,1,0.166667,1,0.232495,0.000554,0.000217,'Not Form'
0.133353,0.000868,1,0.012346,0.055556,0.021272,0.000554,0.000803,'Not Form'
0.15839,0.1,1,0.1,1,0.14072,0.001812,0.000688,'Not Form'
0.621863,0.000669,2,0.014388,0.076923,0.02399,0.084239,0.002814,'Not Form'
0.199049,0.004132,1,0.008197,0.5,0.011686,0.006579,0.003036,'Not Form'
0.214434,0.001225,1,0.017544,0.041667,0.033981,0.009434,0.001023,'Not Form'
0.318929,0.011111,1,0.05,0.166667,0.087538,0.043478,0.003758,'Not Form'
0.221151,0.000215,1,0.005882,0.029412,0.010019,0.01087,0.000914,'Not Form'
0.417032,0.001,1,0.009174,0.1,0.014072,0.090909,0.007077,'Not Form'
0.389871,0.05,1,0.125,0.25,0.220863,0.076923,0.012853,'Not Form'
0.230908,0.001852,1,0.010526,0.166667,0.015679,0.013158,0.001876,'Not Form'
0.222785,0.000962,1,0.015385,0.038462,0.029643,0.011236,0.001231,'Not Form'
0.256949,0.2,1,0.2,1,0.27735,0.020408,0.00896,'Not Form'
0.246279,0.033333,1,0.0625,0.5,0.093454,0.017241,0.008981,'Not Form'
0.258318,0.166667,1,0.25,0.5,0.392232,0.020833,0.010397,'Not Form'
0.133353,0.0125,1,0.0125,1,0.017676,0.000554,0.001263,'Not Form'
0.233827,0.002058,1,0.011628,0.166667,0.017412,0.013889,0.001235,'Not Form'
0.133353,0.047619,1,0.047619,1,0.067267,0.000554,0.00069,'Not Form'
0.15839,0.004098,1,0.00813,0.5,0.01159,0.001812,0.002326,'Not Form'
0.178504,0.5,1,0.5,1,0.632456,0.00369,0.001882,'Not Form'
0.360674,0.020833,1,0.076923,0.166667,0.141421,0.0625,0.012037,'Not Form'
0.15839,0.019231,1,0.037037,0.5,0.054233,0.001812,0.000812,'Not Form'
0.23783,0.071429,1,0.125,0.5,0.194257,0.014925,0.004601,'Not Form'
0.50189,0.000595,2,0.015504,0.057143,0.027681,0.039324,0.001743,'Not Form'
0.269283,0.25,1,0.333333,0.5,0.5,0.02439,0.013588,'Not Form'
0.133353,0.007937,1,0.041667,0.142857,0.073225,0.000554,0.000314,'Not Form'
0.133353,0.142857,1,0.142857,1,0.2,0.000554,0.000212,'Not Form'
0.232338,0.003125,1,0.02439,0.1,0.042182,0.013514,0.001763,'Not Form'
0.193194,0.008403,1,0.043478,0.142857,0.076923,0.00565,0.001007,'Not Form'
0.220105,0.013514,1,0.026316,0.5,0.038166,0.010638,0.004501,'Not Form'
0.258318,0.076923,1,0.076923,1,0.108465,0.020833,0.007276,'Not Form'
0.133353,0.011494,1,0.032258,0.333333,0.048507,0.000554,0.000323,'Not Form'
0.178504,0.003175,1,0.023256,0.111111,0.039133,0.00369,0.001514,'Not Form'
0.15839,0.001171,1,0.013514,0.071429,0.022596,0.001812,0.001208,'Not Form'
0.328459,0.020408,1,0.076923,0.142857,0.142857,0.047619,0.005072,'Not Form'
0.133353,0.083333,1,0.083333,1,0.117444,0.000554,0.000274,'Not Form'
0.133353,0.066667,1,0.066667,1,0.094072,0.000554,0.00041,'Not Form'
0.238683,0.2,1,0.2,1,0.27735,0.015152,0.006697,'Not Form'
0.272958,0.005319,1,0.005319,1,0.007522,0.025641,0.013182,'Not Form'
0.193194,0.111111,1,0.111111,1,0.156174,0.00565,0.003748,'Not Form'
0.40243,0.058824,1,0.058824,1,0.083045,0.083333,0.033784,'Not Form'
0.201215,0.035714,1,0.1,0.25,0.175412,0.006944,0.00267,'Not Form'
0.133353,0.029412,1,0.055556,0.5,0.082619,0.000554,0.000275,'Not Form'
0.190969,0.002717,1,0.010526,0.25,0.015357,0.005319,0.001932,'Not Form'
0.19216,0.00365,1,0.007246,0.5,0.010322,0.005495,0.005824,'Not Form'
0.133353,0.166667,1,0.166667,1,0.232495,0.000554,0.000346,'Not Form'
0.133353,0.111111,1,0.2,0.333333,0.333333,0.000554,0.000231,'Not Form'
0.283578,0.0625,1,0.142857,0.25,0.25,0.029412,0.004046,'Not Form'
0.133353,0.033333,1,0.0625,0.5,0.093454,0.000554,0.000142,'Not Form'
0.133353,0.2,1,0.2,1,0.27735,0.000554,0.000328,'Not Form'
0.221687,0.5,1,0.5,1,0.632456,0.010989,0.005536,'Not Form'
0.279055,0.055556,1,0.1,0.5,0.153393,0.027778,0.006641,'Not Form'
0.279055,0.000171,1,0.006579,0.013158,0.013072,0.027778,0.001466,'Not Form'
0.133353,0.020408,1,0.076923,0.142857,0.142857,0.000554,0.000255,'Not Form'
0.242299,0.166667,1,0.25,0.5,0.392232,0.016129,0.005186,'Not Form'
0.218104,0.125,1,0.125,1,0.175412,0.010204,0.003853,'Not Form'
0.196084,0.023256,1,0.023256,1,0.03288,0.006098,0.001904,'Not Form'
0.133353,0.05,1,0.125,0.25,0.220863,0.000554,0.000886,'Not Form'
0.133353,0.030303,1,0.076923,0.333333,0.124035,0.000554,0.000124,'Not Form'
0.274908,0.001195,1,0.009901,0.111111,0.015136,0.026316,0.003308,'Not Form'
0.178504,0.125,1,0.2,0.5,0.316228,0.00369,0.001136,'Not Form'
0.50891,0.00551,2,0.016393,0.666667,0.023368,0.039683,0.013152,'Not Form'
0.258318,0.005556,1,0.025,0.2,0.03891,0.020833,0.003333,'Not Form'
0.133353,0.055556,1,0.055556,1,0.078446,0.000554,0.000679,'Not Form'
0.193194,0.003676,1,0.007299,0.5,0.010398,0.00565,0.005258,'Not Form'
0.267546,0.090909,1,0.090909,1,0.128037,0.02381,0.016377,'Not Form'
0.193194,0.05,1,0.125,0.25,0.220863,0.00565,0.001061,'Not Form'
0.269283,0.000874,1,0.013699,0.045455,0.025047,0.02439,0.001781,'Not Form'
0.267546,0.017857,1,0.058824,0.25,0.097129,0.02381,0.002689,'Not Form'
0.133353,0.166667,1,0.25,0.5,0.392232,0.000554,0.000232,'Not Form'
0.133353,0.083333,1,0.142857,0.5,0.223607,0.000554,0.000218,'Not Form'
0.203253,1,1,1,1,1,0.007299,0.005483,'Not Form'
0.133353,0.026316,1,0.05,0.5,0.074023,0.000554,0.000322,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000291,'Not Form'
