@relation 'MathOverflow_Data-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,5-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute 'Adamic Adar' numeric
@attribute 'Association Strength' numeric
@attribute 'Common Neighbors' numeric
@attribute Jaccard numeric
@attribute 'Min Overlap' numeric
@attribute NMeasure numeric
@attribute 'Resource Allocation' numeric
@attribute 'Rooted PageRank' numeric
@attribute Labels {'Not Form',Form}

@data
0.149823,1,1,1,1,1,0.001263,0.00035,'Not Form'
0.170626,0.007576,1,0.021739,0.333333,0.032067,0.002849,0.000881,'Not Form'
0.18983,0.1,1,0.1,1,0.14072,0.005155,0.001959,'Not Form'
0.166696,0.05,1,0.125,0.25,0.220863,0.002481,0.00039,'Not Form'
0.180981,0.000573,1,0.008772,0.055556,0.014335,0.003984,0.000691,'Not Form'
0.183888,0.002433,1,0.007194,0.333333,0.01032,0.004348,0.001132,'Not Form'
0.166696,0.055556,1,0.1,0.5,0.153393,0.002481,0.000463,'Not Form'
0.17046,1,1,1,1,1,0.002833,0.001021,'Not Form'
0.384259,0.002667,2,0.037736,0.08,0.072429,0.011003,0.000478,'Not Form'
0.14429,0.0125,1,0.02439,0.5,0.035311,0.000978,0.000419,'Not Form'
0.333363,0.014286,2,0.08,0.285714,0.133482,0.005396,0.000608,'Not Form'
0.175425,0.004274,1,0.033333,0.076923,0.063693,0.003344,0.000438,'Not Form'
0.530436,0.001299,3,0.023438,0.142857,0.037885,0.012659,0.000834,'Not Form'
0.152382,0.009804,1,0.009804,1,0.013864,0.001412,0.001258,'Not Form'
0.176913,0.003571,1,0.02381,0.125,0.03939,0.003509,0.000342,'Not Form'
0.14429,0.1,1,0.1,1,0.14072,0.000978,0.000349,'Not Form'
0.196084,0.008547,1,0.02439,0.333333,0.036155,0.006098,0.0012,'Not Form'
0.765012,0.001235,4,0.032787,0.111111,0.058358,0.023875,0.000985,'Not Form'
0.172713,0.000397,1,0.006369,0.055556,0.010019,0.003058,0.001009,'Not Form'
0.152382,0.004762,1,0.021739,0.2,0.033436,0.001412,0.001033,'Not Form'
0.14429,0.076923,1,0.076923,1,0.108465,0.000978,0.000351,'Not Form'
0.184333,0.016667,1,0.016667,1,0.023567,0.004405,0.002752,'Not Form'
0.180464,0.003125,1,0.02439,0.1,0.042182,0.003922,0.0005,'Not Form'
0.17522,0.009259,1,0.018182,0.5,0.026171,0.003322,0.001294,'Not Form'
0.194051,0.166667,1,0.25,0.5,0.392232,0.00578,0.00116,'Not Form'
0.885094,0.002849,5,0.063291,0.128205,0.118745,0.018296,0.000588,'Not Form'
0.20677,0.5,1,0.5,1,0.632456,0.007937,0.00249,'Not Form'
0.17046,0.076923,1,0.076923,1,0.108465,0.002833,0.000907,'Not Form'
0.185404,0.00074,1,0.012987,0.038462,0.024325,0.004545,0.000559,'Not Form'
0.180981,0.166667,1,0.166667,1,0.232495,0.003984,0.000865,'Not Form'
0.217147,0.001835,1,0.00885,0.2,0.012961,0.01,0.001409,'Not Form'
0.15034,0.071429,1,0.125,0.5,0.194257,0.001292,0.000305,'Not Form'
0.176371,0.016667,1,0.045455,0.333333,0.069928,0.003448,0.000577,'Not Form'
0.15209,0.083333,1,0.083333,1,0.117444,0.001395,0.000271,'Not Form'
0.367535,0.014815,2,0.090909,0.222222,0.16169,0.008796,0.000449,'Not Form'
1.461481,0.001581,8,0.057554,0.145455,0.105551,0.03596,0.000891,'Not Form'
0.190584,0.028571,1,0.090909,0.2,0.164399,0.005263,0.000467,'Not Form'
0.185561,0.1,1,0.1,1,0.14072,0.004566,0.002016,'Not Form'
0.20677,0.012195,1,0.02381,0.5,0.034452,0.007937,0.001559,'Not Form'
0.369269,0.001157,1,0.004566,0.25,0.006546,0.066667,0.005413,'Not Form'
0.188739,0.002525,1,0.019231,0.111111,0.031489,0.005,0.000565,'Not Form'
0.149823,0.011905,1,0.011905,1,0.016835,0.001263,0.00078,'Not Form'
0.191757,0.000811,1,0.006897,0.111111,0.010301,0.005435,0.001162,'Not Form'
0.333132,0.044444,2,0.125,0.666667,0.1849,0.00494,0.00061,'Not Form'
0.162812,0.004132,1,0.03125,0.090909,0.057496,0.002151,0.000286,'Not Form'
0.228862,0.005376,1,0.005376,1,0.007603,0.012658,0.01281,'Not Form'
0.183596,0.025641,1,0.066667,0.333333,0.106,0.00431,0.000606,'Not Form'
0.167397,0.003831,1,0.011236,0.333333,0.016246,0.002545,0.001287,'Not Form'
0.172531,0.004902,1,0.018519,0.25,0.027645,0.00304,0.000898,'Not Form'
0.163508,0.000386,1,0.009346,0.027778,0.017568,0.002208,0.000746,'Not Form'
0.221151,0.2,1,0.2,1,0.27735,0.01087,0.003792,'Not Form'
0.344289,0.018519,2,0.068966,0.5,0.103626,0.006165,0.000668,'Not Form'
0.171214,0.000833,1,0.002488,0.333333,0.003535,0.002907,0.002589,'Not Form'
0.15209,0.028571,1,0.090909,0.2,0.164399,0.001395,0.000189,'Not Form'
0.198025,0.071429,1,0.125,0.5,0.194257,0.00641,0.000928,'Not Form'
0.225692,0.003937,1,0.007813,0.5,0.011134,0.011905,0.004313,'Not Form'
0.322715,0.001684,2,0.027027,0.090909,0.048507,0.004244,0.000586,'Not Form'
0.14429,0.008621,1,0.008621,1,0.012191,0.000978,0.00181,'Not Form'
0.20677,0.012821,1,0.012821,1,0.018129,0.007937,0.010436,'Not Form'
0.184333,0.003846,1,0.03125,0.076923,0.059287,0.004405,0.000391,'Not Form'
0.324368,0.002759,2,0.038462,0.08,0.073872,0.004487,0.000437,'Not Form'
0.296379,0.000097,2,0.005988,0.024691,0.010571,0.002372,0.00124,'Not Form'
0.181508,0.012987,1,0.012987,1,0.018365,0.004049,0.002921,'Not Form'
0.15034,0.002232,1,0.004444,0.5,0.006313,0.001292,0.00349,'Not Form'
0.271085,0.5,1,0.5,1,0.632456,0.025,0.012429,'Not Form'
0.175322,0.0003,1,0.006849,0.035714,0.011568,0.003333,0.000839,'Not Form'
0.164977,0.000787,1,0.007353,0.1,0.011101,0.002331,0.001039,'Not Form'
0.186851,0.007576,1,0.021739,0.333333,0.032067,0.004739,0.001078,'Not Form'
0.164977,0.008547,1,0.047619,0.111111,0.089443,0.002331,0.000342,'Not Form'
0.202656,0.000957,1,0.013699,0.052632,0.024304,0.007194,0.000655,'Not Form'
0.199049,0.00033,1,0.004082,0.076923,0.00606,0.006579,0.001459,'Not Form'
0.244239,0.006061,1,0.04,0.090909,0.076029,0.016667,0.001157,'Not Form'
0.166696,0.001126,1,0.008475,0.125,0.012708,0.002481,0.001267,'Not Form'
0.365165,0.013889,2,0.083333,0.25,0.143592,0.00837,0.00048,'Not Form'
0.230213,0.002933,1,0.02439,0.090909,0.042993,0.012987,0.000651,'Not Form'
0.225692,0.00303,1,0.027778,0.066667,0.053112,0.011905,0.000474,'Not Form'
0.202656,0.1,1,0.166667,0.5,0.262613,0.007194,0.001192,'Not Form'
0.14429,0.002041,1,0.009804,0.2,0.014412,0.000978,0.000872,'Not Form'
0.167114,0.03125,1,0.090909,0.25,0.158114,0.002519,0.000488,'Not Form'
0.613146,0.001852,3,0.020833,0.25,0.031304,0.025566,0.001977,'Not Form'
0.17584,0.047619,1,0.047619,1,0.067267,0.00339,0.001006,'Not Form'
2.186756,0.000283,6,0.017192,0.078947,0.029344,0.467394,0.002353,'Not Form'
0.534638,0.00995,2,0.029412,0.666667,0.042173,0.047592,0.006802,'Not Form'
0.352665,0.009259,2,0.027397,0.666667,0.03925,0.007263,0.00232,'Not Form'
0.177923,0.012346,1,0.058824,0.111111,0.111111,0.003623,0.000405,'Not Form'
0.152382,0.5,1,0.5,1,0.632456,0.001412,0.000393,'Not Form'
0.180721,0.041667,1,0.111111,0.25,0.196116,0.003953,0.000406,'Not Form'
0.827637,0.000821,4,0.016064,0.190476,0.024284,0.042912,0.001745,'Not Form'
0.15034,0.002481,1,0.002481,1,0.003509,0.001292,0.002698,'Not Form'
0.219593,0.010204,1,0.02,0.5,0.028837,0.010526,0.00294,'Not Form'
0.152382,0.333333,1,0.333333,1,0.447214,0.001412,0.000412,'Not Form'
0.14429,0.5,1,0.5,1,0.632456,0.000978,0.000293,'Not Form'
0.169494,0.003968,1,0.015152,0.25,0.022403,0.00274,0.001103,'Not Form'
0.408373,0.001479,2,0.011429,0.25,0.016718,0.014933,0.003934,'Not Form'
0.175425,0.001565,1,0.004651,0.333333,0.006639,0.003344,0.003559,'Not Form'
0.317371,0.000548,2,0.005362,0.2,0.007746,0.004073,0.001927,'Not Form'
0.394705,0.001802,2,0.008889,0.4,0.012737,0.01337,0.00334,'Not Form'
0.15209,0.000567,1,0.012048,0.02439,0.023803,0.001395,0.000312,'Not Form'
0.196556,0.076923,1,0.076923,1,0.108465,0.006173,0.002083,'Not Form'
0.175118,0.03125,1,0.090909,0.25,0.158114,0.003311,0.000335,'Not Form'
0.166904,0.000277,1,0.005405,0.045455,0.008547,0.0025,0.000866,'Not Form'
0.186686,0.015152,1,0.015152,1,0.021425,0.004717,0.003781,'Not Form'
0.166018,0.010417,1,0.020408,0.5,0.029437,0.002421,0.000821,'Not Form'
0.162812,0.010101,1,0.052632,0.111111,0.099504,0.002151,0.000267,'Not Form'
1.473177,0.001724,8,0.034188,0.380952,0.050964,0.047476,0.001608,'Not Form'
0.196084,0.026316,1,0.026316,1,0.037203,0.006098,0.003551,'Not Form'
1.781134,0.000431,10,0.012594,0.333333,0.018258,0.042016,0.003174,'Not Form'
0.551194,0.000501,3,0.019608,0.044118,0.038149,0.013109,0.000794,'Not Form'
0.14429,0.25,1,0.25,1,0.342997,0.000978,0.000261,'Not Form'
0.354013,0.000986,2,0.019608,0.076923,0.034401,0.007582,0.000598,'Not Form'
0.152382,0.010753,1,0.030303,0.333333,0.045408,0.001412,0.000565,'Not Form'
0.17046,0.1,1,0.1,1,0.14072,0.002833,0.001011,'Not Form'
0.222232,0.004,1,0.018519,0.2,0.028144,0.011111,0.000917,'Not Form'
0.215313,0.002174,1,0.010417,0.2,0.015349,0.009615,0.000998,'Not Form'
1.709382,0.002358,6,0.027523,0.5,0.039961,0.288009,0.005782,'Not Form'
0.515994,0.015152,2,0.057143,0.5,0.085087,0.05608,0.003531,'Not Form'
0.267546,0.002421,1,0.002421,1,0.003424,0.02381,0.024323,'Not Form'
0.15034,0.5,1,0.5,1,0.632456,0.001292,0.000342,'Not Form'
0.181777,0.001429,1,0.006944,0.2,0.010095,0.004082,0.001438,'Not Form'
0.195161,0.030303,1,0.030303,1,0.042835,0.005952,0.002938,'Not Form'
0.175118,0.25,1,0.333333,0.5,0.5,0.003311,0.000712,'Not Form'
0.693811,0.000472,4,0.020408,0.065574,0.037266,0.015179,0.00104,'Not Form'
0.170626,0.142857,1,0.142857,1,0.2,0.002849,0.000543,'Not Form'
0.185561,0.25,1,0.333333,0.5,0.5,0.004566,0.000775,'Not Form'
0.810853,0.001282,5,0.032258,0.166667,0.053,0.010709,0.000851,'Not Form'
0.187692,0.00625,1,0.023256,0.25,0.03518,0.004854,0.001205,'Not Form'
0.166696,0.018519,1,0.035714,0.5,0.052235,0.002481,0.001665,'Not Form'
0.166904,0.001166,1,0.006757,0.166667,0.009881,0.0025,0.001466,'Not Form'
0.176695,0.000304,1,0.002959,0.1,0.004297,0.003484,0.002781,'Not Form'
0.253085,0.038462,1,0.071429,0.5,0.107521,0.019231,0.002408,'Not Form'
1.81773,0.000465,9,0.029316,0.108434,0.051459,0.08365,0.001604,'Not Form'
0.511822,0.00088,3,0.017241,0.136364,0.0271,0.009181,0.001121,'Not Form'
0.197527,0.003311,1,0.006579,0.5,0.009365,0.006329,0.002279,'Not Form'
0.166018,0.083333,1,0.142857,0.5,0.223607,0.002421,0.000451,'Not Form'
0.383974,0.012579,2,0.037037,0.666667,0.053281,0.011252,0.00211,'Not Form'
0.167397,0.001068,1,0.006211,0.166667,0.009059,0.002545,0.001588,'Not Form'
0.341316,0.000808,2,0.020408,0.044444,0.039801,0.005841,0.000507,'Not Form'
0.176695,0.006944,1,0.034483,0.166667,0.057166,0.003484,0.00044,'Not Form'
0.186359,0.004525,1,0.034483,0.076923,0.066082,0.004673,0.000395,'Not Form'
0.15209,0.004545,1,0.017241,0.25,0.025645,0.001395,0.000586,'Not Form'
0.207806,0.003571,1,0.007092,0.5,0.0101,0.00813,0.002363,'Not Form'
0.15034,0.055556,1,0.1,0.5,0.153393,0.001292,0.00029,'Not Form'
0.172261,0.0125,1,0.043478,0.25,0.069338,0.003012,0.000305,'Not Form'
0.221687,0.019231,1,0.019231,1,0.027191,0.010989,0.007013,'Not Form'
0.171214,0.016667,1,0.055556,0.25,0.091098,0.002907,0.000361,'Not Form'
0.152382,0.001292,1,0.001292,1,0.001827,0.001412,0.006073,'Not Form'
0.178622,0.000395,1,0.003817,0.1,0.005585,0.003704,0.001246,'Not Form'
0.15034,0.009174,1,0.009174,1,0.012974,0.001292,0.001748,'Not Form'
0.179099,0.008333,1,0.047619,0.1,0.090536,0.003759,0.000354,'Not Form'
0.20512,0.028571,1,0.090909,0.2,0.164399,0.007634,0.000528,'Not Form'
0.201783,0.000736,1,0.009091,0.071429,0.01443,0.007042,0.001785,'Not Form'
0.167114,0.020408,1,0.020408,1,0.028855,0.002519,0.002275,'Not Form'
0.172261,0.005556,1,0.025,0.2,0.03891,0.003012,0.000639,'Not Form'
0.163926,0.002439,1,0.02,0.1,0.033511,0.002242,0.000808,'Not Form'
0.209988,0.004348,1,0.004348,1,0.006149,0.008547,0.012614,'Not Form'
0.167397,0.04,1,0.111111,0.2,0.2,0.002545,0.000378,'Not Form'
0.176913,0.011494,1,0.011494,1,0.016254,0.003509,0.002355,'Not Form'
0.166696,0.002907,1,0.02,0.125,0.032334,0.002481,0.000562,'Not Form'
0.14429,0.166667,1,0.25,0.5,0.392232,0.000978,0.000215,'Not Form'
0.232338,0.006944,1,0.034483,0.166667,0.057166,0.013514,0.000774,'Not Form'
0.194712,0.020833,1,0.055556,0.333333,0.086874,0.005882,0.000904,'Not Form'
1.518848,0.000289,6,0.012195,0.130435,0.018676,0.164739,0.002342,'Not Form'
0.181508,0.001359,1,0.005348,0.25,0.007684,0.004049,0.003343,'Not Form'
1.632565,0.000566,6,0.025316,0.105263,0.043618,0.236572,0.002255,'Not Form'
0.180464,0.047619,1,0.047619,1,0.067267,0.003922,0.001451,'Not Form'
0.14429,0.007194,1,0.007194,1,0.010174,0.000978,0.001887,'Not Form'
0.202656,0.022727,1,0.043478,0.5,0.064018,0.007194,0.002042,'Not Form'
0.352956,0.003831,1,0.011236,0.333333,0.016246,0.058824,0.016616,'Not Form'
0.213158,0.015873,1,0.043478,0.333333,0.066667,0.009174,0.001426,'Not Form'
0.207806,0.006494,1,0.035714,0.142857,0.061256,0.00813,0.000852,'Not Form'
0.643906,0.017857,3,0.053571,1,0.075653,0.034318,0.002757,'Not Form'
0.183596,0.010204,1,0.02,0.5,0.028837,0.00431,0.002155,'Not Form'
0.171214,0.0125,1,0.058824,0.125,0.110432,0.002907,0.000292,'Not Form'
0.228205,0.076923,1,0.076923,1,0.108465,0.0125,0.002365,'Not Form'
0.186686,0.03125,1,0.090909,0.25,0.158114,0.004717,0.000762,'Not Form'
0.517999,0.001575,3,0.007833,0.6,0.011135,0.010697,0.003492,'Not Form'
0.345052,0.009524,2,0.068966,0.2,0.121604,0.007174,0.000615,'Not Form'
0.171214,0.001208,1,0.004762,0.25,0.006831,0.002907,0.00266,'Not Form'
0.18983,0.00813,1,0.00813,1,0.011497,0.005155,0.003876,'Not Form'
0.413503,0.002963,2,0.04,0.08,0.076866,0.020669,0.000559,'Not Form'
0.14429,0.142857,1,0.142857,1,0.2,0.000978,0.000225,'Not Form'
0.193194,0.047619,1,0.047619,1,0.067267,0.00565,0.003064,'Not Form'
0.196796,0.007752,1,0.022222,0.333333,0.032809,0.006211,0.002538,'Not Form'
0.14429,0.033333,1,0.0625,0.5,0.093454,0.000978,0.000291,'Not Form'
0.163508,0.001106,1,0.002208,0.5,0.003129,0.002208,0.002576,'Not Form'
0.164414,0.000693,1,0.010638,0.052632,0.018052,0.002283,0.000421,'Not Form'
1.695364,0.000811,6,0.027397,0.15,0.04483,0.21978,0.002207,'Not Form'
0.203253,0.013158,1,0.045455,0.25,0.072836,0.007299,0.002443,'Not Form'
0.355839,0.013072,2,0.038462,0.666667,0.055364,0.007264,0.001518,'Not Form'
0.183888,0.003623,1,0.010638,0.333333,0.015364,0.004348,0.003137,'Not Form'
0.171907,0.011494,1,0.011494,1,0.016254,0.002976,0.00184,'Not Form'
0.253085,0.016667,1,0.055556,0.25,0.091098,0.019231,0.001927,'Not Form'
0.176586,0.047619,1,0.111111,0.333333,0.185695,0.003472,0.000517,'Not Form'
0.149823,0.003378,1,0.006711,0.5,0.009555,0.001263,0.001437,'Not Form'
0.196556,0.00361,1,0.00361,1,0.005105,0.006173,0.003913,'Not Form'
0.228862,0.006944,1,0.043478,0.083333,0.083333,0.012658,0.000848,'Not Form'
0.174125,0.010638,1,0.010638,1,0.015044,0.003205,0.003845,'Not Form'
0.181508,0.000934,1,0.012658,0.058824,0.021673,0.004049,0.00073,'Not Form'
0.351865,0.002058,2,0.004115,1,0.00582,0.006837,0.006123,'Not Form'
0.186686,0.027778,1,0.052632,0.5,0.078087,0.004717,0.00082,'Not Form'
0.149823,0.015873,1,0.015873,1,0.022445,0.001263,0.000942,'Not Form'
0.17046,0.005435,1,0.010753,0.5,0.015368,0.002833,0.001431,'Not Form'
0.433466,0.027778,2,0.133333,0.25,0.234888,0.020286,0.000947,'Not Form'
0.417887,0.002604,2,0.037037,0.083333,0.070711,0.025102,0.000611,'Not Form'
0.178622,0.333333,1,0.333333,1,0.447214,0.003704,0.000993,'Not Form'
0.152382,0.004695,1,0.004695,1,0.006639,0.001412,0.002902,'Not Form'
0.375515,0.000451,2,0.011111,0.068966,0.018163,0.013167,0.000898,'Not Form'
0.358641,0.008333,2,0.039216,0.4,0.058608,0.007662,0.001045,'Not Form'
0.314236,0.008403,2,0.016807,1,0.023765,0.003546,0.001555,'Not Form'
0.518924,0.053571,3,0.25,0.428571,0.399114,0.009963,0.000814,'Not Form'
0.182739,0.006173,1,0.03125,0.166667,0.051131,0.004202,0.000465,'Not Form'
0.174125,0.04,1,0.111111,0.2,0.2,0.003205,0.000353,'Not Form'
0.17046,0.026316,1,0.05,0.5,0.074023,0.002833,0.000971,'Not Form'
0.179959,0.018519,1,0.05,0.333333,0.077498,0.003861,0.00057,'Not Form'
0.181111,0.001792,1,0.005319,0.333333,0.007602,0.004,0.002832,'Not Form'
0.166018,0.008929,1,0.032258,0.25,0.05,0.002421,0.000396,'Not Form'
0.251871,0.002331,1,0.002331,1,0.003297,0.018868,0.016429,'Not Form'
0.168271,0.003937,1,0.007813,0.5,0.011134,0.002625,0.002376,'Not Form'
0.663205,0.00105,3,0.016484,0.176471,0.025126,0.036254,0.001664,'Not Form'
2.893692,0.00098,14,0.058333,0.166667,0.104414,0.162408,0.001547,'Not Form'
0.163568,0.014706,1,0.028571,0.5,0.041523,0.002212,0.000722,'Not Form'
0.430861,0.000717,2,0.004264,0.333333,0.006082,0.019694,0.007442,'Not Form'
0.167397,0.002717,1,0.005405,0.5,0.007685,0.002545,0.002356,'Not Form'
0.365442,0.012821,2,0.066667,0.333333,0.106,0.008526,0.001045,'Not Form'
0.152382,0.055556,1,0.055556,1,0.078446,0.001412,0.000769,'Not Form'
0.190776,0.033333,1,0.0625,0.5,0.093454,0.005291,0.001198,'Not Form'
0.17046,0.00813,1,0.023256,0.333333,0.034401,0.002833,0.000893,'Not Form'
0.164537,0.007937,1,0.015625,0.5,0.022437,0.002294,0.001049,'Not Form'
0.183596,0.000567,1,0.002801,0.2,0.004006,0.00431,0.007219,'Not Form'
0.15034,0.2,1,0.2,1,0.27735,0.001292,0.00032,'Not Form'
0.180981,0.022222,1,0.058824,0.333333,0.09245,0.003984,0.000664,'Not Form'
0.15034,0.01087,1,0.01087,1,0.015371,0.001292,0.001922,'Not Form'
0.166904,0.013889,1,0.027027,0.5,0.039223,0.0025,0.000546,'Not Form'
0.166018,0.000936,1,0.01,0.083333,0.015748,0.002421,0.001211,'Not Form'
0.172531,0.001563,1,0.011494,0.125,0.01759,0.00304,0.000897,'Not Form'
0.174125,0.00198,1,0.009524,0.2,0.013985,0.003205,0.001041,'Not Form'
0.188918,0.004785,1,0.034483,0.090909,0.064416,0.005025,0.000629,'Not Form'
0.175118,0.25,1,0.25,1,0.342997,0.003311,0.001084,'Not Form'
0.325663,0.004762,2,0.04878,0.133333,0.089043,0.004625,0.000399,'Not Form'
0.163568,0.001355,1,0.007813,0.166667,0.011484,0.002212,0.000898,'Not Form'
0.186037,0.015152,1,0.015152,1,0.021425,0.00463,0.001552,'Not Form'
0.186686,0.0125,1,0.043478,0.25,0.069338,0.004717,0.000711,'Not Form'
0.14429,0.003175,1,0.014925,0.2,0.022377,0.000978,0.000826,'Not Form'
0.191164,0.020833,1,0.055556,0.333333,0.086874,0.005348,0.001085,'Not Form'
0.17046,0.00641,1,0.012658,0.5,0.018125,0.002833,0.001589,'Not Form'
0.175118,0.125,1,0.2,0.5,0.316228,0.003311,0.000994,'Not Form'
0.188385,0.000891,1,0.013889,0.045455,0.025462,0.00495,0.000707,'Not Form'
0.310667,0.000842,1,0.012048,0.055556,0.020672,0.04,0.000819,'Not Form'
0.14429,0.5,1,0.5,1,0.632456,0.000978,0.000256,'Not Form'
0.15034,0.035714,1,0.066667,0.5,0.1,0.001292,0.000436,'Not Form'
0.202656,0.111111,1,0.111111,1,0.156174,0.007194,0.001772,'Not Form'
0.172531,0.001934,1,0.017544,0.090909,0.029298,0.00304,0.000446,'Not Form'
0.164977,0.111111,1,0.111111,1,0.156174,0.002331,0.000567,'Not Form'
0.311404,0.060606,2,0.166667,0.666667,0.248069,0.003496,0.000414,'Not Form'
0.15209,0.0125,1,0.043478,0.25,0.069338,0.001395,0.000281,'Not Form'
0.178622,0.006329,1,0.006329,1,0.008951,0.003704,0.003936,'Not Form'
0.262697,0.000896,1,0.003546,0.25,0.005068,0.022222,0.001964,'Not Form'
0.15209,0.011905,1,0.052632,0.166667,0.092848,0.001395,0.000231,'Not Form'
0.35101,0.000752,2,0.018868,0.052632,0.035511,0.006826,0.000503,'Not Form'
0.15209,0.002101,1,0.004184,0.5,0.005942,0.001395,0.002599,'Not Form'
0.378135,0.001554,2,0.013333,0.222222,0.01974,0.011505,0.002164,'Not Form'
0.699169,0.000413,4,0.017778,0.071429,0.031109,0.014125,0.000964,'Not Form'
0.228862,0.035714,1,0.066667,0.5,0.1,0.012658,0.002201,'Not Form'
0.339985,0.001754,2,0.006969,0.5,0.009923,0.005596,0.00344,'Not Form'
0.14429,0.007752,1,0.022222,0.333333,0.032809,0.000978,0.000708,'Not Form'
0.15209,0.022727,1,0.043478,0.5,0.064018,0.001395,0.000349,'Not Form'
0.55645,0.00106,3,0.020979,0.130435,0.033905,0.016221,0.001161,'Not Form'
0.857088,0.001517,5,0.023041,0.3125,0.034223,0.015417,0.00146,'Not Form'
0.17046,0.001389,1,0.004132,0.333333,0.005892,0.002833,0.002933,'Not Form'
1.186037,0.000908,3,0.007177,0.375,0.010271,0.283412,0.013307,'Not Form'
0.173081,0.013514,1,0.013514,1,0.019109,0.003096,0.003138,'Not Form'
1.040413,0.000692,4,0.024096,0.085106,0.042961,0.111297,0.001843,'Not Form'
0.183596,0.000234,1,0.006849,0.025,0.01238,0.00431,0.000847,'Not Form'
0.185248,0.001147,1,0.002288,0.5,0.003244,0.004525,0.0069,'Not Form'
0.210367,0.041667,1,0.1,0.333333,0.165521,0.008621,0.000765,'Not Form'
0.152382,0.166667,1,0.25,0.5,0.392232,0.001412,0.000284,'Not Form'
0.204484,0.007194,1,0.007194,1,0.010174,0.007519,0.007049,'Not Form'
0.14429,0.020833,1,0.076923,0.166667,0.141421,0.000978,0.000173,'Not Form'
0.518316,0.000678,3,0.022727,0.053571,0.043813,0.009726,0.000907,'Not Form'
0.152382,0.003546,1,0.007042,0.5,0.010029,0.001412,0.001725,'Not Form'
0.152382,0.009804,1,0.009804,1,0.013864,0.001412,0.001258,'Not Form'
0.190584,0.02381,1,0.083333,0.166667,0.153393,0.005263,0.0004,'Not Form'
0.14429,0.008333,1,0.030303,0.25,0.046727,0.000978,0.000448,'Not Form'
0.36008,0.001812,2,0.029412,0.083333,0.054514,0.007743,0.000575,'Not Form'
0.183596,0.030303,1,0.030303,1,0.042835,0.00431,0.001382,'Not Form'
0.173081,1,1,1,1,1,0.003096,0.00152,'Not Form'
0.183451,0.055556,1,0.055556,1,0.078446,0.004292,0.001071,'Not Form'
0.149823,1,1,1,1,1,0.001263,0.00035,'Not Form'
0.220624,0.000676,1,0.009709,0.058824,0.015954,0.010753,0.001041,'Not Form'
0.183888,0.001443,1,0.011765,0.111111,0.018242,0.004348,0.001012,'Not Form'
0.326738,0.014815,2,0.043478,0.666667,0.062715,0.004393,0.000681,'Not Form'
0.179959,0.003333,1,0.012821,0.25,0.018829,0.003861,0.00152,'Not Form'
0.185561,0.037037,1,0.090909,0.333333,0.149071,0.004566,0.000531,'Not Form'
0.163508,0.007143,1,0.043478,0.1,0.082199,0.002208,0.000299,'Not Form'
0.166696,0.0625,1,0.0625,1,0.088216,0.002481,0.001454,'Not Form'
0.504533,0.004511,3,0.022222,0.6,0.031877,0.008388,0.001392,'Not Form'
0.149823,0.009901,1,0.009901,1,0.014001,0.001263,0.001195,'Not Form'
0.183164,0.000162,1,0.006329,0.014706,0.012449,0.004255,0.000693,'Not Form'
0.174125,0.003704,1,0.02,0.166667,0.031151,0.003205,0.001493,'Not Form'
0.174028,0.003205,1,0.027027,0.083333,0.049386,0.003195,0.000376,'Not Form'
0.346589,0.000657,2,0.014184,0.076923,0.023599,0.006542,0.000952,'Not Form'
0.163926,0.033333,1,0.0625,0.5,0.093454,0.002242,0.000266,'Not Form'
0.567584,0.000672,3,0.014493,0.125,0.022622,0.018062,0.00146,'Not Form'
0.203253,0.000776,1,0.005263,0.142857,0.00768,0.007299,0.003605,'Not Form'
0.17046,0.125,1,0.2,0.5,0.316228,0.002833,0.00043,'Not Form'
0.185561,0.041667,1,0.1,0.333333,0.165521,0.004566,0.000525,'Not Form'
0.183596,0.00117,1,0.014085,0.066667,0.023994,0.00431,0.000584,'Not Form'
1.089788,0.000649,6,0.021352,0.162162,0.033575,0.028503,0.001407,'Not Form'
0.376371,0.005435,2,0.054054,0.125,0.100951,0.009897,0.000367,'Not Form'
0.177809,0.007143,1,0.026316,0.25,0.040145,0.00361,0.001182,'Not Form'
0.176586,0.003115,1,0.009174,0.333333,0.013212,0.003472,0.003119,'Not Form'
0.304472,0.001739,2,0.028986,0.08,0.054024,0.002807,0.000432,'Not Form'
0.458033,0.002193,2,0.030769,0.105263,0.054789,0.03399,0.000808,'Not Form'
0.361464,0.000512,2,0.009756,0.095238,0.015111,0.007953,0.001213,'Not Form'
0.469164,0.001603,2,0.006369,0.5,0.009065,0.034558,0.005676,'Not Form'
0.25973,0.002976,1,0.027027,0.071429,0.050899,0.021277,0.000592,'Not Form'
0.14429,0.005556,1,0.010989,0.5,0.01571,0.000978,0.000713,'Not Form'
0.93854,0.002289,5,0.047619,0.192308,0.080415,0.029325,0.000954,'Not Form'
0.14429,0.030303,1,0.076923,0.333333,0.124035,0.000978,0.000151,'Not Form'
0.387864,0.001626,2,0.009569,0.333333,0.013791,0.013151,0.002633,'Not Form'
0.220105,0.055556,1,0.125,0.333333,0.210819,0.010638,0.001138,'Not Form'
0.194712,0.005952,1,0.04,0.083333,0.076696,0.005882,0.000377,'Not Form'
0.169494,0.000833,1,0.0033,0.25,0.004714,0.00274,0.003265,'Not Form'
